"","pollenprod","allergen","floweringdur","VPA","year","X","Y","UTM_X","UTM_Y","UI","UI_categories","Bet_v_1","PGE_2","LTB_4","O3","NO2","NH3","NO___NO2","avg_catkin_weight","g_pollen___catkin","trunk_perimeter","crown_radius","tree_height","lower_limit_of_the_crown","crown_height","crown_surface_spheroidal","crown_surface_cone","avg_catkin_length","avg_catkin_diameter","avg_catkin_length__pp_","avg_catkin_diameter__pp_","avg_catkin_volume","PG_per_flower","PG_per_catkin","PG_per_m3_of_crown","PG_per_tree","flowers_per_catkin","flowers_per_m3_of_crown","flowers_per_tree","catkins_per_m3_of_crown","catkins_per_individual","flowering_start_date","flowering_end_date","Flowering_duration","Peak_date"
"129",NA,0.156186272491366,0.222222222222222,0.378408494713588,2014,48.352371,10.902708,640961,5357215,0.922597135682149,"u",9175.76,57.21,453.18,53.4,36.05,2.2,NA,0.468490566037736,0.00675471698113207,110,2.8,16.1,1.9,14.2,733.193234933483,5220.01933285277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,97,7,NA
"130",NA,NA,NA,0,2014,48.355496,10.898395,640633,5357555,0.984809289282004,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,130,3.2,17.9,1.5,16.4,964.146744689337,5220.01933285277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,0.0651460504834826,0.333333333333333,0.398479383816816,2014,48.361011,10.915979,641920,5358200,0.933907595185473,"u",4293.11,21.6,119.64,56.6,28.35,3.2,NA,0.179047619047619,0.0318095238095238,108,2.7,12.1394387679164,2.84512574086931,9.29431302704709,578.770916022318,1224.0862079341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,97,9,NA
"132",NA,NA,0.444444444444444,0.444444444444444,2014,48.366541,10.901463,640830,5358788,1,"u",NA,9.59,39,48,26.55,2.7,NA,0.437981651376147,0.00688073394495413,69,3.5,10.2547839840065,1.96833496093762,8.28644902306884,1412.38167382093,1224.0862079341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,99,11,NA
"143",NA,0.164251638313559,0.388888888888889,0.553140527202447,2014,48.403971,10.922653,642281,5362895,0.496846620649927,"s",9608.32,89.06,NA,59.75,28.4,5.1,NA,0.213861386138614,0.0304950495049505,175,5.1,18.2165830456541,1.49053922086139,16.7260438247927,2062.72352451274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,97,10,NA
"147",NA,0.493062596266076,0.222222222222222,0.715284818488298,2014,48.335996,10.825538,635288,5355256,0.110162829981021,"r",27243.04,58.86,NA,68.85,13.65,1.9,NA,0.312,0.0584,204,6.25,24.3656900417866,4.54781435217326,19.8178756896133,3109.14808877903,2224.08637547745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,94,7,NA
"148",NA,0.10123173822697,0.277777777777778,0.379009516004747,2014,48.272988,10.903997,641279,5348424,0.380057004645384,"s",6228.45,5.01,NA,71.85,16.2,1.4,NA,0.264385964912281,0.018780701754386,127,3.6,18.1664267504914,3.27000326519655,14.8964234852949,1083.99046615633,2224.08637547745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,99,8,NA
"149",NA,0.307441901166853,0.277777777777778,0.585219678944631,2014,48.318889,10.915574,642007,5353518,0.434381994897249,"s",17287.87,19.12,NA,66.05,13.3,1.3,NA,0.147663551401869,0.0201495327102804,168,7,23.6062395567368,2.28619269661384,21.3200468601229,3939.64605525987,4430.86955130935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,101,8,NA
"150",NA,0.123354252067956,1,1,2014,48.34482,10.835642,636013,5356255,0.167574951171997,"r",7414.92,117.56,NA,55.8,15,3.1,NA,0.093,0.0067,175,9.3,18.4204781441233,1.71,16.7104781441233,10897.9187193368,4430.86955130935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,113,21,NA
"169",NA,0.152402322657919,0.611111111111111,0.76351343376903,2014,48.346501,10.939302,643689,5356631,0.495727637751632,"s",8972.82,131.24,NA,NA,NA,NA,NA,0.398,0.0539,162,5.3,21.7010252669255,4.56091992584165,17.1401053410838,2229.97437755798,298.722653675049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,98,14,NA
"170",NA,0.133517067957974,0.555555555555556,0.68907262351353,2014,48.361838,10.936341,643692,5356632,0.495546615468612,"s",7959.97,59.13,NA,56.6,26,NA,NA,0.0930693069306931,0.0148514851485149,101,3.7,18.2,1.8,16.4,1183.45913021408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,108,13,NA
"171",NA,0.0290525315636379,0.111111111111111,0.140163642674749,2014,48.363671,10.935152,643333,5358531,0.800928810029074,"u",2357.35,59.28,NA,55.3,26.1,NA,NA,0.0912,0.00827,146,3.9,18.5,1.8,16.7,1292.34258124917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,97,5,NA
"172",NA,0.167925578764837,0.555555555555556,0.723481134320392,2014,48.349716,10.873015,638769,5356866,0.830045982036354,"u",9805.36,65.35,NA,40.8,41.65,2.7,NA,0.343119266055046,0.0336697247706422,175,3.8,19.3,1.8,17.5,1274.32962402145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,97,13,NA
"173",NA,0.112087613224651,0.888888888888889,1,2014,48.344356,10.867572,638380,5356260,0.666169765117061,"s",6810.67,197.72,NA,54.75,22.9,1.2,NA,0.380952380952381,0.00571428571428571,130,5.7,18.4919926235456,5.96113123340044,12.5308613901452,5564.66420169279,246.515166646477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,111,19,NA
"174",NA,0.67370527359387,0.611111111111111,1,2014,48.344131,10.867612,638384,5356235,0.660879058609375,"s",36931.23,51.01,NA,62.05,23.05,1.7,NA,0.100961538461538,0.00682692307692308,140,5.05,17.6528929923683,4.38027585934544,13.2726171330229,2308.82569535743,225.297499365404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,105,14,NA
"179",NA,NA,NA,0,2014,48.347156,10.883676,639566,5356601,0.877939011227365,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,120,3.8,18.1169981566411,4.288475778961,13.8285223776801,1156.57239323209,171.205165815744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,0,2014,48.371742,10.883748,639504,5359334,1,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.3,19.5763038889131,2.48611668924562,17.0901871996675,1521.2555806294,238.064277514933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,NA,NA,0,2014,48.374658,10.867051,638320,5359638,0.977617375076458,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,105,5.35,13.2036840722101,0.82511336474076,12.3785707074693,3614.4937242465,226.653335050383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",NA,NA,NA,0,2014,48.344674,10.868143,638421,5356297,0.680190943717759,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,171,5.5,22.5728817075894,3.80972792462218,18.7631537829673,2399.91564627196,337.845458311559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",NA,NA,NA,0,2014,48.383316,10.849258,636919,5360558,0.823244056574781,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,185,5,24.7073681444202,1.35089870143565,23.3564694429845,2224.08637547745,375.195040713675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",NA,NA,NA,0,2014,48.3867,10.86146,637813,5360956,0.859325785681978,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3,13.7,0.860878256677875,12.8391217433221,764.498758514595,124.265276438561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",NA,NA,NA,0,2014,48.314605,10.849206,637099,5352921,0.112725396719944,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,170,4.3,21.0692915170774,5.41284212746433,15.6564493896131,1481.13335538602,219.332454856309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",NA,NA,NA,0,2014,48.385021,10.84628,636694,5360742,0.725878208654351,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,4.9,24.8,1,23.8,2185.73084023233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",NA,NA,NA,0,2014,48.343572,10.846457,636818,5356135,0.302654973617667,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,147,5.1,16.7,1.7,15,2122.48208460078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",NA,NA,NA,0,2014,48.344085,10.867587,638382,5356230,0.515939912674853,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,103,4.1,22.5,1.8,20.7,1567.57464115868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,0,2014,48.273767,10.905156,641360,5348483,0.33647035440459,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,82,2.6,18.1,2,16.1,727.552473708319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",NA,NA,NA,0,2014,48.332189,10.911414,641662,5354988,0.425549452660684,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.2,20.2,1.5,18.7,1528.50437653212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",NA,NA,NA,0,2014,48.352183,10.904128,641066,5357196,0.450973382186132,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,86,3.3,17.3,2.2,15.1,957.615675327735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",NA,NA,NA,0,2014,48.350783,10.911186,641593,5357054,0.394476888384728,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,104,5.7,21.7,1.4,20.3,2591.19124913862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",NA,NA,NA,0,2014,48.35495,10.927033,642756,5357546,0.29423758381602,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",NA,NA,NA,0,2014,48.358733,10.9078866,641327,5357931,0.442582427626625,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",NA,NA,NA,0,2014,48.376397,10.885956,639654,5359855,0.364564282697193,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,88,4.9,18.2,1.7,16.5,1903.65024852852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",NA,NA,NA,0,2014,48.360594,10.877906,639101,5358083,0.389311145888825,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,5.7,21.7,1.9,19.8,2581.86077785802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,NA,0,2014,48.336689,10.855986,637542,5355387,0.133474808138426,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,NA,0,2014,48.345522,10.901047,640857,5356450,0.40210777611242,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,NA,0,2014,48.374734,10.867891,638321,5359637,0.286313218177062,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,122,4.3,20.3,0,20.3,1654.99990144119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,NA,0,2014,48.340916,10.905361,641189,5355946,0.325686528832787,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,89,3.7,16.3,1.6,14.7,1126.17795369991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,NA,0,2014,48.403071,10.922447,642282,5362886,0.219852151799667,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,104,4.7,22.8,1.2,21.6,1947.19327312392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,0.881273772718668,0.5,1,2015,48.390041,10.914541,641733,5361424,0.832936501382252,"u",48063.5,146.27,53.478,72.35,27.2,NA,36.95,0.2242,0.042754,100,6.5,15.9814800674211,2.75104235265676,13.2304377147644,31742.1569791712,301.014612407321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.5,118.5,12,112.875
"226",NA,NA,NA,0,2015,48.387907,10.915647,641821,5361189,0.870252244942576,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3.6,19.6,2,17.6,1184.49552890421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",NA,0.053320787726656,0.25,0.303320787726656,2015,48.38637,10.917251,641944,5361021,0.880098576564663,"u",3658.9,99.833,65.4285,72.7,33.65,NA,46.45,0.1363,0.019157,76,3.25,12.4257823333479,2.01428692542573,10.4114954079222,839.426012308097,111.361963944728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.5,111,7.5,106.25
"228",NA,0.425173009681007,0.333333333333333,0.758506343014341,2015,48.382346,10.917492,641973,5360574,0.932331276213288,"u",23602,54.3635,8.34815,78.9,29.85,NA,40.65,0.2162,0.035802,180,5.3,18.626538188117,2.64593811739109,15.9806000707259,2266.70712667298,280.336063956175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,111,9,106.625
"229",NA,0.16378885308213,0.527777777777778,0.691566630859908,2015,48.377858,10.889101,639883,5360023,0.97110205195014,"u",9583.5,67.1465,8.69305,79.8,32.85,NA,54.95,0.156132075471698,0.0297783018867925,125,3.8,15.6877262920649,2.74890217915266,12.9388241129123,1145.47177583781,160.98814884483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.5,113,12.5,107
"230",NA,0.328649099656879,0.25,0.578649099656879,2015,48.387416,10.86638,638175,5361044,0.882383745337427,"u",18425.25,127.445,15.4785,88.8,24.35,NA,25.5,0.226666666666667,0.0595208333333333,100,4.1,18.2,1.6,16.6,1393.14736705658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,109.5,7.5,107.125
"231",NA,0.827714120128856,0.416666666666667,1,2015,48.385475,10.853296,637212,5360805,0.79873354987284,"u",45191,386.285,38.991,71.8,29.6,NA,39.75,0.200183486238532,0.0350559633027523,130,5,13.7,1.07110664860351,12.6288933513965,2422.67200668218,213.356094712359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,112.5,10.5,106.625
"232",NA,0.432991755600124,0.416666666666667,0.84965842226679,2015,48.379367,10.846451,636721,5360114,0.813170811553126,"u",24021.3333333333,19476.367,6.5828,55.1,23,NA,27.55,0.166415094339623,0.0307584905660377,125,4.9,17.7855306503702,1.17618845762378,16.6093421927465,1904.15007235203,266.575285769627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,112.5,10.5,108
"235",NA,0.419100740394063,NA,0.419100740394063,2015,48.347085,10.871084,638633,5356570,0.766908930178543,"u",23276.3333333333,63.12,8.30585,84.05,22.8,NA,31.65,0.108636363636364,0.0210009090909091,102,4.5,16.0275269519531,4.71930436616619,11.3082225857869,1982.99216208202,172.059194203505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,112.125
"236",NA,0.324775464208478,0.722222222222222,1,2015,48.3078,10.909663,641600,5352274,0.426830502240444,"s",18217.5,291.45,13.988,82.3,21.15,NA,28.35,0.0698095238095238,0.0140952380952381,120,2.6,19.6337467252598,1.90549672719604,17.7282499980637,784.152593184144,146.355865169028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,120,16,112.625
"237",NA,NA,NA,0,2015,48.310176,10.906157,641333,5352532,0.466639759443473,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.4,19.2,1.7,17.5,1091.47307354582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,0.195073470348558,0.583333333333333,0.778406803681892,2015,48.309981,10.910207,641634,5352518,0.440627528828588,"s",11261.35,36774.5,8.2159,80.95,19.25,NA,27.15,0.1355,0.022788,80,3.75,12.1090458914186,3.649463518893,8.45958237252556,2019.37248932766,109.015083225639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.5,117,13.5,110.25
"240",NA,0.364145771064313,0.666666666666667,1,2015,48.340795,10.905433,641195,5355934,0.679832000250684,"u",20329,1072.37,46.3445,98.75,24.15,NA,31.7,0.156132075471698,0.0117132075471698,90,5.15,16.5356096851274,2.05920769491748,14.4764019902099,2229.67637087886,248.596331503084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,117,15,109.875
"241",NA,NA,NA,0,2015,48.352371,10.902708,640961,5357215,0.922597135682149,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,110,2.8,16.1,1.9,14.2,733.193234933483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,NA,0,2015,48.355496,10.898395,640633,5357555,0.984809289282004,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,130,3.2,17.9,1.5,16.4,964.146744689337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,0.164371529894465,0.666666666666667,0.831038196561131,2015,48.361011,10.915979,641920,5358200,0.933907595185473,"u",9614.75,119.515,12.656,74.8,26.75,NA,31.5,0.107087378640777,0.0161718446601942,108,2.7,12.1394387679164,2.84512574086931,9.29431302704709,578.770916022318,82.0963331933119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,117,15,110.25
"244",NA,0.83771751564302,0.541666666666667,1,2015,48.366541,10.901463,640830,5358788,1,"u",45727.5,19262.066,7.29445,84.15,26.1,NA,34.35,NA,NA,69,3.5,10.2547839840065,1.96833496093762,8.28644902306884,1412.38167382093,98.9083765164979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5,115.25,12.75,108
"255",NA,0.231900509453915,0.5,0.731900509453915,2015,48.403971,10.922653,642281,5362895,0.496846620649927,"s",13236.45,382.925,14.5915,98.9,29.8,NA,44.4,0.0939,0.006601,175,5.1,18.2165830456541,1.49053922086139,16.7260438247927,2062.72352451274,280.167574521927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.5,118.5,12,112.875
"259",NA,0.381448941683407,0.444444444444444,0.825893386127851,2015,48.335996,10.825538,635288,5355256,0.110162829981021,"r",21257,56.2185,5.7562,102.3,9.9,NA,11.25,0.127358490566038,0.0181669811320755,204,6.25,24.3656900417866,4.54781435217326,19.8178756896133,3109.14808877903,408.015431026072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,114,11,108.5
"260",NA,0.561817714295258,NA,0.561817714295258,2015,48.272988,10.903997,641279,5348424,0.380057004645384,"s",30930.5,216.24,12.7875,97.3,13.85,NA,17.95,0.103904761904762,0.0150857142857143,127,3.6,18.1664267504914,3.27000326519655,14.8964234852949,1083.99046615633,173.324547668989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,112.625
"261",NA,0.16942916462553,NA,0.16942916462553,2015,48.318889,10.915574,642007,5353518,0.434381994897249,"s",9886,84.4785,6.7905,88.6,13.5,NA,16.2,0.117272727272727,0.00722636363636364,168,7,23.6062395567368,2.28619269661384,21.3200468601229,3939.64605525987,493.47686509357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.5,NA,NA,112.875
"262",NA,0.538967460422738,0.472222222222222,1,2015,48.34482,10.835642,636013,5356255,0.167574951171997,"r",29705,170.485,9.38285,62.15,11.4,NA,13.6,0.085304347826087,0.0164930434782609,175,9.3,18.4204781441233,1.71,16.7104781441233,10897.9187193368,558.744371911364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,118.5,11.5,113.25
"281",NA,0.315130997610713,0.583333333333333,0.898464330944046,2015,48.346501,10.939302,643689,5356631,0.495727637751632,"s",17700.25,85.336,12.968,89.7,13.65,NA,14.5,0.140761904761905,0.0238961904761905,162,5.3,21.7010252669255,4.56091992584165,17.1401053410838,2229.97437755798,298.722653675049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,115.5,13.5,108.75
"282",NA,NA,NA,0,2015,48.361838,10.936341,643692,5356632,0.495546615468612,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,3.7,18.2,1.8,16.4,1183.45913021408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,NA,0,2015,48.363671,10.935152,643333,5358531,0.800928810029074,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,146,3.9,18.5,1.8,16.7,1292.34258124917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",NA,NA,NA,0,2015,48.349716,10.873015,638769,5356866,0.830045982036354,"u",NA,NA,NA,NA,NA,NA,NA,NA,NA,175,3.8,19.3,1.8,17.5,1274.32962402145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",NA,0.142953262555938,0.472222222222222,0.615175484778161,2015,48.344356,10.867572,638380,5356260,0.666169765117061,"s",8466.05,395.115,33.274,77.2,17.1,NA,21.95,0,0.00577435897435898,130,5.7,18.4919926235456,5.96113123340044,12.5308613901452,5564.66420169279,246.515166646477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.5,117,11.5,110.75
"286",NA,0.28893850954264,NA,0.28893850954264,2015,48.344131,10.867612,638384,5356235,0.660879058609375,"s",16295.5,62.5625,13.282,80.8,16.95,NA,21.15,0.133203883495146,0.024826213592233,140,5.05,17.6528929923683,4.38027585934544,13.2726171330229,2308.82569535743,225.297499365404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,110.5
